,order_id,postal_code,cost_price,quantity,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,discount,sale_price,profit
6104,6105,19143,250,2,2022-02-27,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,FUR-TA-10002356,6.2,303.8,53.80000000000001
6105,6106,33178,10,4,2023-03-06,Standard Class,Corporate,United States,Miami,Florida,South,Office Supplies,Art,OFF-AR-10002399,0.4,9.6,-0.40000000000000036
6106,6107,75051,20,2,2023-03-12,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Appliances,OFF-AP-10001563,0.4,19.6,-0.3999999999999986
6107,6108,75051,60,5,2023-01-19,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Technology,Accessories,TEC-AC-10004510,1.4000000000000001,68.6,8.599999999999994
6108,6109,60653,10,2,2022-10-30,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Labels,OFF-LA-10001982,0.5,9.5,-0.5
6109,6110,60653,0,3,2023-01-14,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10004141,0.0,0.0,0.0
6110,6111,44134,1180,7,2023-06-02,Standard Class,Consumer,United States,Parma,Ohio,East,Furniture,Chairs,FUR-CH-10004495,58.800000000000004,1411.2,231.20000000000005
6111,6112,44134,100,2,2023-11-11,Standard Class,Consumer,United States,Parma,Ohio,East,Office Supplies,Appliances,OFF-AP-10002311,4.4,105.6,5.599999999999994
6112,6113,44134,20,6,2023-03-16,Standard Class,Consumer,United States,Parma,Ohio,East,Office Supplies,Fasteners,OFF-FA-10000585,0.4,19.6,-0.3999999999999986
6113,6114,44134,1320,9,2023-12-09,Standard Class,Consumer,United States,Parma,Ohio,East,Furniture,Chairs,FUR-CH-10000454,46.2,1493.8,173.79999999999995
6114,6115,44134,360,2,2022-04-28,Standard Class,Consumer,United States,Parma,Ohio,East,Furniture,Chairs,FUR-CH-10003746,22.5,427.5,67.5
6115,6116,94061,40,6,2022-12-25,Standard Class,Corporate,United States,Redwood City,California,West,Office Supplies,Binders,OFF-BI-10003291,1.6,38.4,-1.6000000000000014
6116,6117,10011,2170,4,2023-08-31,Standard Class,Home Office,United States,New York City,New York,East,Technology,Phones,TEC-PH-10002114,114.0,2166.0,-4.0
6117,6118,10011,10,3,2023-09-19,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Labels,OFF-LA-10001569,0.4,9.6,-0.40000000000000036
6118,6119,97477,160,3,2023-04-25,Standard Class,Corporate,United States,Springfield,Oregon,West,Technology,Phones,TEC-PH-10001425,9.5,180.5,20.5
6119,6120,97477,20,3,2023-04-23,Standard Class,Corporate,United States,Springfield,Oregon,West,Office Supplies,Art,OFF-AR-10001915,0.8,19.2,-0.8000000000000007
6120,6121,97477,330,8,2023-07-23,Standard Class,Corporate,United States,Springfield,Oregon,West,Furniture,Furnishings,FUR-FU-10004864,12.3,397.7,67.69999999999999
6121,6122,97477,60,2,2022-09-17,Standard Class,Corporate,United States,Springfield,Oregon,West,Furniture,Bookcases,FUR-BO-10001972,3.5,66.5,6.5
6122,6123,60610,50,2,2022-03-05,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10000532,1.2,58.8,8.799999999999997
6123,6124,76021,20,4,2023-01-19,Standard Class,Home Office,United States,Bedford,Texas,Central,Office Supplies,Paper,OFF-PA-10003883,0.8,19.2,-0.8000000000000007
6124,6125,90036,40,5,2023-01-30,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,TEC-AC-10003038,1.6,38.4,-1.6000000000000014
6125,6126,90036,10,2,2023-03-21,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10001593,0.3,9.7,-0.3000000000000007
6126,6127,90036,0,1,2022-08-04,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002049,0.0,0.0,0.0
6127,6128,10009,270,6,2022-07-31,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10003817,13.200000000000001,316.8,46.80000000000001
6128,6129,94109,50,4,2022-01-08,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002353,2.0,48.0,-2.0
6129,6130,23464,40,3,2023-03-06,Standard Class,Home Office,United States,Virginia Beach,Virginia,South,Technology,Accessories,TEC-AC-10003116,1.0,49.0,9.0
6130,6131,23464,0,2,2023-04-27,Standard Class,Home Office,United States,Virginia Beach,Virginia,South,Office Supplies,Fasteners,OFF-FA-10003021,0.0,0.0,0.0
6131,6132,10011,660,14,2023-04-22,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10004477,15.4,754.6,94.60000000000002
6132,6133,37087,140,5,2023-03-25,Standard Class,Consumer,United States,Lebanon,Tennessee,South,Office Supplies,Paper,OFF-PA-10001033,8.0,152.0,12.0
6133,6134,90045,140,2,2023-10-13,First Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,FUR-TA-10004152,4.8,155.2,15.199999999999989
6134,6135,91911,160,4,2022-03-01,Same Day,Consumer,United States,Chula Vista,California,West,Office Supplies,Art,OFF-AR-10002135,7.6000000000000005,182.4,22.400000000000006
6135,6136,78501,30,3,2022-11-23,Standard Class,Home Office,United States,Mcallen,Texas,Central,Technology,Accessories,TEC-AC-10000521,0.9,29.1,-0.8999999999999986
6136,6137,78501,60,6,2023-12-25,Standard Class,Home Office,United States,Mcallen,Texas,Central,Office Supplies,Appliances,OFF-AP-10000026,1.4000000000000001,68.6,8.599999999999994
6137,6138,33021,30,6,2023-01-17,Second Class,Consumer,United States,Hollywood,Florida,South,Office Supplies,Paper,OFF-PA-10002986,1.5,28.5,-1.5
6138,6139,94110,180,2,2023-02-25,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,FUR-BO-10001337,6.3,203.7,23.69999999999999
6139,6140,93454,100,3,2023-11-08,First Class,Consumer,United States,Santa Maria,California,West,Office Supplies,Storage,OFF-ST-10000532,3.6,116.4,16.400000000000006
6140,6141,6040,230,5,2023-01-17,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Paper,OFF-PA-10001497,10.8,259.2,29.19999999999999
6141,6142,6040,170,4,2023-03-09,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,OFF-ST-10002554,6.0,194.0,24.0
6142,6143,6040,210,2,2023-01-10,Standard Class,Consumer,United States,Manchester,Connecticut,East,Technology,Phones,TEC-PH-10001336,5.2,254.8,44.80000000000001
6143,6144,6040,110,6,2022-12-28,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Art,OFF-AR-10002987,6.0,114.0,4.0
6144,6145,68104,20,3,2022-03-04,Standard Class,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Paper,OFF-PA-10000575,0.4,19.6,-0.3999999999999986
6145,6146,95123,10,4,2023-09-05,Standard Class,Consumer,United States,San Jose,California,West,Office Supplies,Art,OFF-AR-10003394,0.2,9.8,-0.1999999999999993
6146,6147,94122,10,4,2023-08-23,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,OFF-AR-10003394,0.3,9.7,-0.3000000000000007
6147,6148,94122,30,2,2023-04-16,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10001191,2.0,38.0,8.0
6148,6149,94109,190,2,2023-04-25,Second Class,Consumer,United States,San Francisco,California,West,Technology,Phones,TEC-PH-10003484,6.0,194.0,4.0
6149,6150,90805,320,6,2023-11-22,First Class,Corporate,United States,Long Beach,California,West,Furniture,Chairs,FUR-CH-10003968,13.6,326.4,6.399999999999977
6150,6151,31907,280,5,2022-11-09,First Class,Consumer,United States,Columbus,Georgia,South,Furniture,Bookcases,FUR-BO-10001608,10.5,339.5,59.5
6151,6152,94110,1030,10,2022-12-23,Second Class,Home Office,United States,San Francisco,California,West,Furniture,Bookcases,FUR-BO-10004218,36.0,1164.0,134.0
6152,6153,90004,80,4,2023-08-15,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10002485,3.6,86.4,6.400000000000006
6153,6154,19120,50,2,2022-03-04,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10001876,2.0,48.0,-2.0
6154,6155,19120,40,3,2023-09-05,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10002370,2.5,47.5,7.5
6155,6156,19120,290,1,2022-09-15,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10000142,13.200000000000001,316.8,26.80000000000001
6156,6157,19120,30,3,2022-02-15,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10004671,0.8,39.2,9.200000000000003
6157,6158,74133,60,3,2022-09-09,Second Class,Consumer,United States,Tulsa,Oklahoma,Central,Office Supplies,Envelopes,OFF-EN-10002504,3.2,76.8,16.799999999999997
6158,6159,74133,160,12,2023-04-01,Second Class,Consumer,United States,Tulsa,Oklahoma,Central,Technology,Accessories,TEC-AC-10004803,5.1000000000000005,164.9,4.900000000000006
6159,6160,90049,650,4,2022-04-06,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10001932,30.8,739.2,89.20000000000005
6160,6161,33801,280,3,2023-09-21,First Class,Corporate,United States,Lakeland,Florida,South,Technology,Phones,TEC-PH-10004667,9.6,310.4,30.399999999999977
6161,6162,33801,10,4,2022-07-18,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Labels,OFF-LA-10000443,0.3,9.7,-0.3000000000000007
6162,6163,33801,30,3,2022-10-28,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Storage,OFF-ST-10000918,1.5,28.5,-1.5
6163,6164,33801,30,5,2022-05-24,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Binders,OFF-BI-10001196,1.2,28.8,-1.1999999999999993
6164,6165,33801,0,3,2022-01-23,First Class,Corporate,United States,Lakeland,Florida,South,Furniture,Furnishings,FUR-FU-10003981,0.0,0.0,0.0
6165,6166,33801,20,3,2022-10-30,First Class,Corporate,United States,Lakeland,Florida,South,Furniture,Furnishings,FUR-FU-10002508,0.6,19.4,-0.6000000000000014
6166,6167,33801,160,2,2022-05-15,First Class,Corporate,United States,Lakeland,Florida,South,Technology,Accessories,TEC-AC-10002647,8.5,161.5,1.5
6167,6168,77036,110,3,2023-03-08,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10002377,6.0,114.0,4.0
6168,6169,90008,20,2,2023-05-31,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10004530,0.4,19.6,-0.3999999999999986
6169,6170,22153,10,2,2023-04-20,Second Class,Consumer,United States,Springfield,Virginia,South,Office Supplies,Paper,OFF-PA-10002986,0.3,9.7,-0.3000000000000007
6170,6171,10035,30,3,2023-01-29,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10000948,1.5,28.5,-1.5
6171,6172,10035,0,2,2023-03-31,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001545,0.0,0.0,0.0
6172,6173,65807,20,5,2023-08-27,Standard Class,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Binders,OFF-BI-10001758,1.5,28.5,8.5
6173,6174,65807,20,2,2022-11-02,Standard Class,Home Office,United States,Springfield,Missouri,Central,Technology,Accessories,TEC-AC-10003237,1.0,19.0,-1.0
6174,6175,65807,710,2,2023-01-11,Standard Class,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Storage,OFF-ST-10002011,25.2,814.8,104.79999999999995
6175,6176,29203,1420,4,2023-05-19,Standard Class,Consumer,United States,Columbia,South Carolina,South,Furniture,Chairs,FUR-CH-10000309,50.7,1639.3,219.29999999999995
6176,6177,29203,80,7,2022-05-28,Standard Class,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Storage,OFF-ST-10002444,1.8,88.2,8.200000000000003
6177,6178,29203,100,2,2022-02-12,Standard Class,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Envelopes,OFF-EN-10001453,6.0,114.0,14.0
6178,6179,29203,20,4,2022-02-23,Standard Class,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Paper,OFF-PA-10001801,0.4,19.6,-0.3999999999999986
6179,6180,29203,60,2,2022-01-04,Standard Class,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Storage,OFF-ST-10000563,1.8,58.2,-1.7999999999999972
6180,6181,29203,510,5,2022-09-15,Standard Class,Consumer,United States,Columbia,South Carolina,South,Technology,Phones,TEC-PH-10000369,18.900000000000002,611.1,101.10000000000002
6181,6182,29203,90,3,2023-11-23,Standard Class,Consumer,United States,Columbia,South Carolina,South,Technology,Phones,TEC-PH-10002538,2.2,107.8,17.799999999999997
6182,6183,29203,10,2,2022-09-20,Standard Class,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Binders,OFF-BI-10000050,0.5,9.5,-0.5
6183,6184,29203,710,8,2023-05-13,Standard Class,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Storage,OFF-ST-10004186,26.7,863.3,153.29999999999995
6184,6185,97206,380,5,2022-06-14,First Class,Home Office,United States,Portland,Oregon,West,Furniture,Chairs,FUR-CH-10004218,20.0,380.0,0.0
6185,6186,19120,100,10,2022-05-20,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,OFF-AR-10002952,4.4,105.6,5.599999999999994
6186,6187,10035,60,3,2022-05-20,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10003058,3.5,66.5,6.5
6187,6188,10035,20,6,2022-07-14,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003963,0.6,29.4,9.399999999999999
6188,6189,10035,110,6,2023-05-15,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001955,4.8,115.2,5.200000000000003
6189,6190,60016,360,4,2023-03-12,Standard Class,Consumer,United States,Des Plaines,Illinois,Central,Technology,Phones,TEC-PH-10004345,11.4,368.6,8.600000000000023
6190,6191,10035,750,9,2023-08-13,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10003192,40.0,760.0,10.0
6191,6192,98103,30,3,2022-08-16,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,OFF-ST-10001325,0.6,29.4,-0.6000000000000014
6192,6193,77095,20,5,2022-10-07,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000019,0.6,29.4,9.399999999999999
6193,6194,77095,10,5,2022-10-18,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10003429,0.5,9.5,-0.5
6194,6195,77095,70,5,2023-01-18,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000176,2.4,77.6,7.599999999999994
6195,6196,19143,300,2,2022-01-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10004165,9.9,320.1,20.100000000000023
6196,6197,19143,60,3,2023-05-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10000352,2.1,67.9,7.900000000000006
6197,6198,47201,50,7,2022-01-25,Standard Class,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,OFF-PA-10000726,2.4,57.6,7.600000000000001
6198,6199,47201,50,3,2023-10-05,Standard Class,Consumer,United States,Columbus,Indiana,Central,Technology,Phones,TEC-PH-10001536,1.0,49.0,-1.0
6199,6200,47201,80,2,2023-02-09,Standard Class,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,OFF-PA-10001790,5.0,95.0,15.0
6200,6201,60201,1370,4,2023-05-05,Standard Class,Consumer,United States,Evanston,Illinois,Central,Technology,Copiers,TEC-CO-10001766,43.2,1396.8,26.799999999999955
6201,6202,60201,30,3,2022-01-24,Standard Class,Consumer,United States,Evanston,Illinois,Central,Technology,Accessories,TEC-AC-10004396,2.0,38.0,8.0
6202,6203,92307,460,5,2023-06-20,Standard Class,Consumer,United States,Apple Valley,California,West,Furniture,Chairs,FUR-CH-10001708,22.400000000000002,537.6,77.60000000000002
6203,6204,43229,190,8,2023-10-26,Standard Class,Consumer,United States,Columbus,Ohio,East,Technology,Phones,TEC-PH-10001305,9.6,230.4,40.400000000000006
6204,6205,43302,10,2,2023-11-12,First Class,Home Office,United States,Marion,Ohio,East,Furniture,Furnishings,FUR-FU-10002885,0.2,9.8,-0.1999999999999993
6205,6206,77095,50,7,2022-11-30,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000726,2.5,47.5,-2.5
6206,6207,77095,30,4,2023-05-31,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,OFF-FA-10003112,0.6,29.4,-0.6000000000000014
6207,6208,77095,50,1,2023-05-29,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,FUR-CH-10002372,1.2,58.8,8.799999999999997
6208,6209,43302,50,2,2022-08-08,Standard Class,Corporate,United States,Marion,Ohio,East,Office Supplies,Storage,OFF-ST-10000563,2.5,47.5,-2.5
6209,6210,98103,2260,9,2023-01-07,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10003925,55.800000000000004,2734.2,474.1999999999998
6210,6211,98103,890,7,2023-09-10,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,OFF-ST-10003306,30.0,970.0,80.0
6211,6212,98103,60,3,2023-02-14,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,FUR-FU-10001475,2.8000000000000003,67.2,7.200000000000003
6212,6213,98632,20,3,2023-07-09,Second Class,Consumer,United States,Longview,Washington,West,Office Supplies,Fasteners,OFF-FA-10003495,0.4,19.6,-0.3999999999999986
6213,6214,98632,70,2,2022-08-01,Second Class,Consumer,United States,Longview,Washington,West,Office Supplies,Appliances,OFF-AP-10004708,2.4,77.6,7.599999999999994
6214,6215,90278,10,1,2022-08-15,Standard Class,Consumer,United States,Redondo Beach,California,West,Office Supplies,Envelopes,OFF-EN-10001219,0.4,9.6,-0.40000000000000036
6215,6216,10035,60,3,2023-07-05,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10000087,1.4000000000000001,68.6,8.599999999999994
6216,6217,10035,50,8,2022-12-10,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10001539,1.2,58.8,8.799999999999997
6217,6218,40214,20,3,2023-03-07,Standard Class,Consumer,United States,Louisville,Kentucky,South,Technology,Phones,TEC-PH-10004897,0.9,29.1,9.100000000000001
6218,6219,48183,110,6,2023-12-20,Standard Class,Consumer,United States,Trenton,Michigan,Central,Technology,Phones,TEC-PH-10001300,6.5,123.5,13.5
6219,6220,48183,170,2,2022-08-27,Standard Class,Consumer,United States,Trenton,Michigan,Central,Technology,Phones,TEC-PH-10001557,5.7,184.3,14.300000000000011
6220,6221,48183,20,7,2022-01-02,Standard Class,Consumer,United States,Trenton,Michigan,Central,Office Supplies,Storage,OFF-ST-10000617,0.4,19.6,-0.3999999999999986
6221,6222,90045,60,9,2023-12-29,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,OFF-LA-10000121,2.4,57.6,-2.3999999999999986
6222,6223,37075,60,4,2022-01-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,South,Furniture,Furnishings,FUR-FU-10000087,2.8000000000000003,67.2,7.200000000000003
6223,6224,37075,10,7,2022-12-06,Standard Class,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Art,OFF-AR-10000422,0.3,9.7,-0.3000000000000007
6224,6225,37075,180,3,2022-10-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Storage,OFF-ST-10004123,4.4,215.6,35.599999999999994
6225,6226,97206,60,1,2023-06-15,Standard Class,Consumer,United States,Portland,Oregon,West,Furniture,Bookcases,FUR-BO-10003660,2.8000000000000003,67.2,7.200000000000003
6226,6227,97206,260,4,2023-10-21,Standard Class,Consumer,United States,Portland,Oregon,West,Furniture,Chairs,FUR-CH-10000422,5.8,284.2,24.19999999999999
6227,6228,75061,80,3,2022-01-11,Standard Class,Consumer,United States,Irving,Texas,Central,Technology,Phones,TEC-PH-10002923,3.6,86.4,6.400000000000006
6228,6229,44105,90,4,2023-07-06,Standard Class,Home Office,United States,Cleveland,Ohio,East,Technology,Phones,TEC-PH-10004093,4.4,105.6,15.599999999999994
6229,6230,44105,50,3,2022-11-26,Standard Class,Home Office,United States,Cleveland,Ohio,East,Technology,Accessories,TEC-AC-10000171,1.2,58.8,8.799999999999997
6230,6231,50701,30,4,2022-06-14,Standard Class,Consumer,United States,Waterloo,Iowa,Central,Office Supplies,Art,OFF-AR-10001166,1.5,28.5,-1.5
6231,6232,98105,150,2,2022-12-18,Same Day,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,FUR-CH-10003199,5.4,174.6,24.599999999999994
6232,6233,98105,20,3,2023-01-22,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10002005,1.0,19.0,-1.0
6233,6234,98105,70,11,2023-02-17,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10004101,2.1,67.9,-2.0999999999999943
6234,6235,98105,1190,5,2022-06-08,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10004600,44.1,1425.9,235.9000000000001
6235,6236,98105,60,5,2023-04-08,Same Day,Consumer,United States,Seattle,Washington,West,Technology,Phones,TEC-PH-10000127,2.4,77.6,17.599999999999994
6236,6237,19120,60,3,2022-02-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,OFF-EN-10004386,1.2,58.8,-1.2000000000000028
6237,6238,10009,20,4,2022-05-28,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10004506,0.9,29.1,9.100000000000001
6238,6239,95123,140,3,2022-10-25,Standard Class,Consumer,United States,San Jose,California,West,Furniture,Furnishings,FUR-FU-10004597,3.4,166.6,26.599999999999994
6239,6240,95123,300,2,2022-03-26,Standard Class,Consumer,United States,San Jose,California,West,Office Supplies,Storage,OFF-ST-10001496,14.4,345.6,45.60000000000002
6240,6241,90008,10,1,2022-02-15,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10004236,0.4,9.6,-0.40000000000000036
6241,6242,3301,230,8,2022-09-27,Second Class,Corporate,United States,Concord,New Hampshire,East,Furniture,Furnishings,FUR-FU-10001185,5.0,245.0,15.0
6242,6243,38401,20,2,2022-07-08,Standard Class,Home Office,United States,Columbia,Tennessee,South,Office Supplies,Binders,OFF-BI-10000977,1.0,19.0,-1.0
6243,6244,98006,30,3,2022-08-06,Standard Class,Home Office,United States,Bellevue,Washington,West,Office Supplies,Supplies,OFF-SU-10004782,0.9,29.1,-0.8999999999999986
6244,6245,98105,100,6,2023-09-13,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,OFF-AR-10002067,4.8,115.2,15.200000000000003
6245,6246,98105,20,3,2023-07-16,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,FUR-FU-10002364,0.4,19.6,-0.3999999999999986
6246,6247,98105,10,2,2022-02-14,Standard Class,Home Office,United States,Seattle,Washington,West,Technology,Accessories,TEC-AC-10002018,0.5,9.5,-0.5
6247,6248,47201,40,1,2023-01-26,Standard Class,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Binders,OFF-BI-10000632,1.6,38.4,-1.6000000000000014
6248,6249,47201,10,3,2022-04-26,Standard Class,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,FUR-FU-10003981,0.4,9.6,-0.40000000000000036
6249,6250,47201,390,2,2023-10-12,Standard Class,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Appliances,OFF-AP-10001564,18.8,451.2,61.19999999999999
6250,6251,47201,10,1,2023-01-22,Standard Class,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,OFF-PA-10004082,0.4,9.6,-0.40000000000000036
6251,6252,60623,0,1,2023-06-20,First Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10004249,0.0,0.0,0.0
6252,6253,30062,60,9,2022-05-20,Same Day,Home Office,United States,Marietta,Georgia,South,Office Supplies,Paper,OFF-PA-10003441,3.0,57.0,-3.0
6253,6254,30062,180,3,2023-11-15,Same Day,Home Office,United States,Marietta,Georgia,South,Technology,Phones,TEC-PH-10004922,10.0,190.0,10.0
6254,6255,36116,20,8,2022-02-26,Standard Class,Corporate,United States,Montgomery,Alabama,South,Furniture,Furnishings,FUR-FU-10001731,0.6,19.4,-0.6000000000000014
6255,6256,75023,10,4,2023-03-21,Standard Class,Corporate,United States,Plano,Texas,Central,Office Supplies,Labels,OFF-LA-10000134,0.3,9.7,-0.3000000000000007
6256,6257,33319,0,1,2023-06-06,Second Class,Home Office,United States,Tamarac,Florida,South,Office Supplies,Binders,OFF-BI-10003166,0.0,0.0,0.0
6257,6258,43229,360,2,2022-07-11,Second Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Supplies,OFF-SU-10000646,19.0,361.0,1.0
6258,6259,10009,20,3,2023-09-09,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10004459,1.0,19.0,-1.0
6259,6260,47374,10,4,2022-08-02,Second Class,Consumer,United States,Richmond,Indiana,Central,Office Supplies,Binders,OFF-BI-10003529,0.4,9.6,-0.40000000000000036
6260,6261,98115,10,3,2023-11-01,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10002949,0.2,9.8,-0.1999999999999993
6261,6262,11561,30,4,2022-06-23,Standard Class,Corporate,United States,Long Beach,New York,East,Office Supplies,Labels,OFF-LA-10001158,1.2,38.8,8.799999999999997
6262,6263,61107,400,7,2023-12-20,First Class,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Binders,OFF-BI-10004584,13.200000000000001,426.8,26.80000000000001
6263,6264,31907,30,3,2023-05-22,Standard Class,Corporate,United States,Columbus,Georgia,South,Office Supplies,Binders,OFF-BI-10004965,0.9,29.1,-0.8999999999999986
6264,6265,74133,30,5,2023-05-11,Same Day,Consumer,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,OFF-BI-10004654,1.5,28.5,-1.5
6265,6266,37211,0,2,2022-11-03,Standard Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,OFF-PA-10000141,0.0,0.0,0.0
6266,6267,37211,120,9,2022-01-29,Standard Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,OFF-PA-10001019,5.6000000000000005,134.4,14.400000000000006
6267,6268,2138,290,2,2023-08-10,Second Class,Home Office,United States,Cambridge,Massachusetts,East,Technology,Phones,TEC-PH-10002496,6.2,303.8,13.800000000000011
6268,6269,2138,20,5,2023-12-25,Second Class,Home Office,United States,Cambridge,Massachusetts,East,Office Supplies,Binders,OFF-BI-10000829,0.6,19.4,-0.6000000000000014
6269,6270,94601,30,1,2023-03-28,Standard Class,Corporate,United States,Oakland,California,West,Technology,Phones,TEC-PH-10001448,0.8,39.2,9.200000000000003
6270,6271,94601,1030,9,2023-06-03,Standard Class,Corporate,United States,Oakland,California,West,Furniture,Chairs,FUR-CH-10004983,23.2,1136.8,106.79999999999995
6271,6272,94601,170,5,2022-10-29,Standard Class,Corporate,United States,Oakland,California,West,Office Supplies,Art,OFF-AR-10004022,5.4,174.6,4.599999999999994
